id,pokemon_id,stat_id,base_stat,effort,order
4376,730,2,74,0,2
4377,730,3,74,0,3
4378,730,4,126,3,5
4379,730,5,116,0,6
4380,730,6,60,0,4
4381,731,1,35,0,1
4382,731,2,75,1,2
4383,731,3,30,0,3
4384,731,4,30,0,5
4385,731,5,30,0,6
4386,731,6,65,0,4
4387,732,1,55,0,1
4388,732,2,85,2,2
4389,732,3,50,0,3
4390,732,4,40,0,5
4391,732,5,50,0,6
4392,732,6,75,0,4
4393,733,1,80,0,1
4394,733,2,120,3,2
4395,733,3,75,0,3
4396,733,4,75,0,5
4397,733,5,75,0,6
4398,733,6,60,0,4
4399,734,1,48,0,1
4400,734,2,70,1,2
4401,734,3,30,0,3
4402,734,4,30,0,5
4403,734,5,30,0,6
4404,734,6,45,0,4
4405,735,1,88,0,1
4406,735,2,110,2,2
4407,735,3,60,0,3
4408,735,4,55,0,5
4409,735,5,60,0,6
4410,735,6,45,0,4
4411,736,1,47,0,1
4412,736,2,62,1,2
4413,736,3,45,0,3
4414,736,4,55,0,5
4415,736,5,45,0,6
4416,736,6,46,0,4
4417,737,1,57,0,1
4418,737,2,82,0,2
4419,737,3,95,2,3
4420,737,4,55,0,5
4421,737,5,75,0,6
4422,737,6,36,0,4
4423,738,1,77,0,1
4424,738,2,70,0,2
4425,738,3,90,0,3
4426,738,4,145,3,5
4427,738,5,75,0,6
4428,738,6,43,0,4
4429,739,1,47,0,1
4430,739,2,82,1,2
4431,739,3,57,0,3
4432,739,4,42,0,5
4433,739,5,47,0,6
4434,739,6,63,0,4
4435,740,1,97,0,1
4436,740,2,132,2,2
4437,740,3,77,0,3
4438,740,4,62,0,5
4439,740,5,67,0,6
4440,740,6,43,0,4
4441,741,1,75,0,1
4442,741,2,70,0,2
4443,741,3,70,0,3
4444,741,4,98,2,5
4445,741,5,70,0,6
4446,741,6,93,0,4
4447,742,1,40,0,1
4448,742,2,45,0,2
4449,742,3,40,0,3
4450,742,4,55,0,5
4451,742,5,40,0,6
4452,742,6,84,1,4
4453,743,1,60,0,1
4454,743,2,55,0,2
4455,743,3,60,0,3
4456,743,4,95,0,5
4457,743,5,70,0,6
4458,743,6,124,2,4
4459,744,1,45,0,1
4460,744,2,65,1,2
4461,744,3,40,0,3
4462,744,4,30,0,5
4463,744,5,40,0,6
4464,744,6,60,0,4
4465,745,1,75,0,1
4466,745,2,115,2,2
4467,745,3,65,0,3
4468,745,4,55,0,5
4469,745,5,65,0,6
4470,745,6,112,0,4
4471,746,1,45,1,1
4472,746,2,20,0,2
4473,746,3,20,0,3
4474,746,4,25,0,5
4475,746,5,25,0,6
4476,746,6,40,0,4
4477,747,1,50,0,1
4478,747,2,53,0,2
4479,747,3,62,1,3
4480,747,4,43,0,5
4481,747,5,52,0,6
4482,747,6,45,0,4
4483,748,1,50,0,1
4484,748,2,63,0,2
4485,748,3,152,2,3
4486,748,4,53,0,5
4487,748,5,142,0,6
4488,748,6,35,0,4
4489,749,1,70,0,1
4490,749,2,100,1,2
4491,749,3,70,0,3
4492,749,4,45,0,5
4493,749,5,55,0,6
4494,749,6,45,0,4
4495,750,1,100,0,1
4496,750,2,125,2,2
4497,750,3,100,0,3
4498,750,4,55,0,5
4499,750,5,85,0,6
4500,750,6,35,0,4
4501,751,1,38,0,1
4502,751,2,40,0,2
4503,751,3,52,0,3
4504,751,4,40,0,5
4505,751,5,72,1,6
4506,751,6,27,0,4
4507,752,1,68,0,1
4508,752,2,70,0,2
4509,752,3,92,0,3
4510,752,4,50,0,5
4511,752,5,132,2,6
4512,752,6,42,0,4
4513,753,1,40,0,1
4514,753,2,55,1,2
4515,753,3,35,0,3
4516,753,4,50,0,5
4517,753,5,35,0,6
4518,753,6,35,0,4
4519,754,1,70,0,1
4520,754,2,105,2,2
4521,754,3,90,0,3
4522,754,4,80,0,5
4523,754,5,90,0,6
4524,754,6,45,0,4
4525,755,1,40,0,1
4526,755,2,35,0,2
4527,755,3,55,0,3
4528,755,4,65,0,5
4529,755,5,75,1,6
4530,755,6,15,0,4
4531,756,1,60,0,1
4532,756,2,45,0,2
4533,756,3,80,0,3
4534,756,4,90,0,5
4535,756,5,100,2,6
4536,756,6,30,0,4
4537,757,1,48,0,1
4538,757,2,44,0,2
4539,757,3,40,0,3
4540,757,4,71,0,5
4541,757,5,40,0,6
4542,757,6,77,1,4
4543,758,1,68,0,1
4544,758,2,64,0,2
4545,758,3,60,0,3
4546,758,4,111,0,5
4547,758,5,60,0,6
4548,758,6,117,2,4
4549,759,1,70,0,1
4550,759,2,75,1,2
4551,759,3,50,0,3
4552,759,4,45,0,5
4553,759,5,50,0,6
4554,759,6,50,0,4
4555,760,1,120,0,1
4556,760,2,125,2,2
4557,760,3,80,0,3
4558,760,4,55,0,5
4559,760,5,60,0,6
4560,760,6,60,0,4
4561,761,1,42,1,1
4562,761,2,30,0,2
4563,761,3,38,0,3
4564,761,4,30,0,5
4565,761,5,38,0,6
4566,761,6,32,0,4
4567,762,1,52,0,1
4568,762,2,40,0,2
4569,762,3,48,0,3
4570,762,4,40,0,5
4571,762,5,48,0,6
4572,762,6,62,2,4
4573,763,1,72,0,1
4574,763,2,120,3,2
4575,763,3,98,0,3
4576,763,4,50,0,5
4577,763,5,98,0,6
4578,763,6,72,0,4
4579,764,1,51,0,1
4580,764,2,52,0,2
4581,764,3,90,0,3
4582,764,4,82,0,5
4583,764,5,110,2,6
4584,764,6,100,0,4
4585,765,1,90,0,1
4586,765,2,60,0,2
4587,765,3,80,0,3
4588,765,4,90,0,5
4589,765,5,110,2,6
4590,765,6,60,0,4
4591,766,1,100,0,1
4592,766,2,120,2,2
4593,766,3,90,0,3
4594,766,4,40,0,5
4595,766,5,60,0,6
4596,766,6,80,0,4
4597,767,1,25,0,1
4598,767,2,35,0,2
4599,767,3,40,0,3
4600,767,4,20,0,5
4601,767,5,30,0,6
4602,767,6,80,1,4
4603,768,1,75,0,1
4604,768,2,125,0,2
4605,768,3,140,2,3
4606,768,4,60,0,5
4607,768,5,90,0,6
4608,768,6,40,0,4
4609,769,1,55,0,1
4610,769,2,55,0,2
4611,769,3,80,1,3
4612,769,4,70,0,5
4613,769,5,45,0,6
4614,769,6,15,0,4
4615,770,1,85,0,1
4616,770,2,75,0,2
4617,770,3,110,2,3
4618,770,4,100,0,5
4619,770,5,75,0,6
4620,770,6,35,0,4
4621,771,1,55,0,1
4622,771,2,60,0,2
4623,771,3,130,0,3
4624,771,4,30,0,5
4625,771,5,130,2,6
4626,771,6,5,0,4
4627,772,1,95,2,1
4628,772,2,95,0,2
4629,772,3,95,0,3
4630,772,4,95,0,5
4631,772,5,95,0,6
4632,772,6,59,0,4
4633,773,1,95,3,1
4634,773,2,95,0,2
4635,773,3,95,0,3
4636,773,4,95,0,5
4637,773,5,95,0,6
4638,773,6,95,0,4
4639,774,1,60,0,1
4640,774,2,60,0,2
4641,774,3,100,1,3
4642,774,4,60,0,5
4643,774,5,100,1,6
4644,774,6,60,0,4
4645,775,1,65,0,1
4646,775,2,115,2,2
4647,775,3,65,0,3
4648,775,4,75,0,5
4649,775,5,95,0,6
4650,775,6,65,0,4
4651,776,1,60,0,1
4652,776,2,78,0,2
4653,776,3,135,2,3
4654,776,4,91,0,5
4655,776,5,85,0,6
4656,776,6,36,0,4
4657,777,1,65,0,1
4658,777,2,98,2,2
4659,777,3,63,0,3
4660,777,4,40,0,5
4661,777,5,73,0,6
4662,777,6,96,0,4
4663,778,1,55,0,1
4664,778,2,90,0,2
4665,778,3,80,0,3
4666,778,4,50,0,5
4667,778,5,105,2,6
4668,778,6,96,0,4
4669,779,1,68,0,1
4670,779,2,105,2,2
4671,779,3,70,0,3
4672,779,4,70,0,5
4673,779,5,70,0,6
4674,779,6,92,0,4
4675,780,1,78,0,1
4676,780,2,60,0,2
4677,780,3,85,0,3
4678,780,4,135,2,5
4679,780,5,91,0,6
4680,780,6,36,0,4
4681,781,1,70,0,1
4682,781,2,131,2,2
4683,781,3,100,0,3
4684,781,4,86,0,5
4685,781,5,90,0,6
4686,781,6,40,0,4
4687,782,1,45,0,1
4688,782,2,55,0,2
4689,782,3,65,1,3
4690,782,4,45,0,5
4691,782,5,45,0,6
4692,782,6,45,0,4
4693,783,1,55,0,1
4694,783,2,75,0,2
4695,783,3,90,2,3
4696,783,4,65,0,5
4697,783,5,70,0,6
4698,783,6,65,0,4
4699,784,1,75,0,1
4700,784,2,110,0,2
4701,784,3,125,3,3
4702,784,4,100,0,5
4703,784,5,105,0,6
4704,784,6,85,0,4
4705,785,1,70,0,1
4706,785,2,115,0,2
4707,785,3,85,0,3
4708,785,4,95,0,5
4709,785,5,75,0,6
4710,785,6,130,3,4
4711,786,1,70,0,1
4712,786,2,85,0,2
4713,786,3,75,0,3
4714,786,4,130,3,5
4715,786,5,115,0,6
4716,786,6,95,0,4
4717,787,1,70,0,1
4718,787,2,130,3,2
4719,787,3,115,0,3
4720,787,4,85,0,5
4721,787,5,95,0,6
4722,787,6,75,0,4
4723,788,1,70,0,1
4724,788,2,75,0,2
4725,788,3,115,0,3
4726,788,4,95,0,5
4727,788,5,130,3,6
4728,788,6,85,0,4
4729,789,1,43,1,1
4730,789,2,29,0,2
4731,789,3,31,0,3
4732,789,4,29,0,5
4733,789,5,31,0,6
4734,789,6,37,0,4
4735,790,1,43,0,1
4736,790,2,29,0,2
4737,790,3,131,1,3
4738,790,4,29,0,5
4739,790,5,131,1,6
4740,790,6,37,0,4
4741,791,1,137,0,1
4742,791,2,137,3,2
4743,791,3,107,0,3
4744,791,4,113,0,5
4745,791,5,89,0,6
4746,791,6,97,0,4
4747,792,1,137,0,1
4748,792,2,113,0,2
4749,792,3,89,0,3
4750,792,4,137,3,5
4751,792,5,107,0,6
4752,792,6,97,0,4
4753,793,1,109,0,1
4754,793,2,53,0,2
4755,793,3,47,0,3
4756,793,4,127,0,5
4757,793,5,131,3,6
4758,793,6,103,0,4
4759,794,1,107,0,1
4760,794,2,139,1,2
4761,794,3,139,2,3
4762,794,4,53,0,5
4763,794,5,53,0,6
4764,794,6,79,0,4
4765,795,1,71,0,1
4766,795,2,137,0,2
4767,795,3,37,0,3
4768,795,4,137,0,5
4769,795,5,37,0,6
4770,795,6,151,3,4
4771,796,1,83,0,1
4772,796,2,89,0,2
4773,796,3,71,0,3
4774,796,4,173,3,5
4775,796,5,71,0,6
4776,796,6,83,0,4
4777,797,1,97,0,1
4778,797,2,101,1,2
4779,797,3,103,1,3
4780,797,4,107,1,5
4781,797,5,101,0,6
4782,797,6,61,0,4
4783,798,1,59,0,1
4784,798,2,181,3,2
4785,798,3,131,0,3
4786,798,4,59,0,5
4787,798,5,31,0,6
4788,798,6,109,0,4
4789,799,1,223,3,1
4790,799,2,101,0,2
4791,799,3,53,0,3
4792,799,4,97,0,5
4793,799,5,53,0,6
4794,799,6,43,0,4
4795,800,1,97,0,1
4796,800,2,107,1,2
4797,800,3,101,0,3
4798,800,4,127,2,5
4799,800,5,89,0,6
4800,800,6,79,0,4
4801,801,1,80,0,1
4802,801,2,95,0,2
4803,801,3,115,0,3
4804,801,4,130,3,5
4805,801,5,115,0,6
4806,801,6,65,0,4
4807,802,1,90,0,1
4808,802,2,125,2,2
4809,802,3,80,0,3
4810,802,4,90,0,5
4811,802,5,90,0,6
4812,802,6,125,1,4
4813,803,1,67,0,1
4814,803,2,73,0,2
4815,803,3,67,0,3
4816,803,4,73,0,5
4817,803,5,67,0,6
4818,803,6,73,1,4
4819,804,1,73,0,1
4820,804,2,73,0,2
4821,804,3,73,0,3
4822,804,4,127,3,5
4823,804,5,73,0,6
4824,804,6,121,0,4
4825,805,1,61,0,1
4826,805,2,131,0,2
4827,805,3,211,3,3
4828,805,4,53,0,5
4829,805,5,101,0,6
4830,805,6,13,0,4
4831,806,1,53,0,1
4832,806,2,127,0,2
4833,806,3,53,0,3
4834,806,4,151,3,5
4835,806,5,79,0,6
4836,806,6,107,0,4
4837,807,1,88,0,1
4838,807,2,112,0,2
4839,807,3,75,0,3
4840,807,4,102,0,5
4841,807,5,80,0,6
4842,807,6,143,3,4
4843,10001,1,50,0,1
4844,10001,2,180,2,2
4845,10001,3,20,0,3
4846,10001,4,180,1,5
4847,10001,5,20,0,6
4848,10001,6,150,0,4
4849,10002,1,50,0,1
4850,10002,2,70,0,2
4851,10002,3,160,2,3
4852,10002,4,70,0,5
4853,10002,5,160,1,6
4854,10002,6,90,0,4
4855,10003,1,50,0,1
4856,10003,2,95,0,2
4857,10003,3,90,0,3
4858,10003,4,95,0,5
4859,10003,5,90,0,6
4860,10003,6,180,3,4
4861,10004,1,60,0,1
4862,10004,2,79,0,2
4863,10004,3,105,2,3
4864,10004,4,59,0,5
4865,10004,5,85,0,6
4866,10004,6,36,0,4
4867,10005,1,60,0,1
4868,10005,2,69,0,2
4869,10005,3,95,1,3
4870,10005,4,69,0,5
4871,10005,5,95,1,6
4872,10005,6,36,0,4
4873,10006,1,100,0,1
4874,10006,2,103,0,2
4875,10006,3,75,0,3
4876,10006,4,120,0,5
4877,10006,5,75,0,6
4878,10006,6,127,3,4
4879,10007,1,150,3,1
4880,10007,2,120,0,2
4881,10007,3,100,0,3
4882,10007,4,120,0,5
4883,10007,5,100,0,6
4884,10007,6,90,0,4
4885,10008,1,50,0,1
4886,10008,2,65,0,2
4887,10008,3,107,0,3
4888,10008,4,105,1,5
4889,10008,5,107,0,6
4890,10008,6,86,1,4
4891,10009,1,50,0,1
4892,10009,2,65,0,2
4893,10009,3,107,0,3
4894,10009,4,105,1,5
4895,10009,5,107,0,6
4896,10009,6,86,1,4
4897,10010,1,50,0,1
4898,10010,2,65,0,2
4899,10010,3,107,0,3
4900,10010,4,105,1,5
4901,10010,5,107,0,6
4902,10010,6,86,1,4
4903,10011,1,50,0,1
4904,10011,2,65,0,2
4905,10011,3,107,0,3
4906,10011,4,105,1,5
4907,10011,5,107,0,6
4908,10011,6,86,1,4
4909,10012,1,50,0,1
4910,10012,2,65,0,2
4911,10012,3,107,0,3
4912,10012,4,105,1,5
4913,10012,5,107,0,6
4914,10012,6,86,1,4
4915,10013,1,70,1,1
4916,10013,2,70,0,2
4917,10013,3,70,0,3
4918,10013,4,70,0,5
4919,10013,5,70,0,6
4920,10013,6,70,0,4
4921,10014,1,70,1,1
4922,10014,2,70,0,2
4923,10014,3,70,0,3
4924,10014,4,70,0,5
4925,10014,5,70,0,6
4926,10014,6,70,0,4
4927,10015,1,70,1,1
4928,10015,2,70,0,2
4929,10015,3,70,0,3
4930,10015,4,70,0,5
4931,10015,5,70,0,6
4932,10015,6,70,0,4
4933,10016,1,70,0,1
4934,10016,2,92,0,2
4935,10016,3,65,0,3
4936,10016,4,80,0,5
4937,10016,5,55,0,6
4938,10016,6,98,2,4
4939,10017,1,105,0,1
4940,10017,2,30,0,2
4941,10017,3,105,0,3
4942,10017,4,140,2,5
4943,10017,5,105,0,6
4944,10017,6,55,0,4
4945,10018,1,100,0,1
4946,10018,2,128,1,2
4947,10018,3,90,1,3
4948,10018,4,77,0,5
4949,10018,5,77,0,6
4950,10018,6,128,1,4
4951,10019,1,79,0,1
4952,10019,2,100,0,2
4953,10019,3,80,0,3
4954,10019,4,110,0,5
4955,10019,5,90,0,6
4956,10019,6,121,3,4
4957,10020,1,79,0,1
4958,10020,2,105,0,2
4959,10020,3,70,0,3
4960,10020,4,145,3,5
4961,10020,5,80,0,6
4962,10020,6,101,0,4
4963,10021,1,89,0,1
4964,10021,2,145,3,2
4965,10021,3,90,0,3
4966,10021,4,105,0,5
4967,10021,5,80,0,6
4968,10021,6,91,0,4
4969,10022,1,125,0,1
4970,10022,2,170,3,2
4971,10022,3,100,0,3
4972,10022,4,120,0,5
4973,10022,5,90,0,6
4974,10022,6,95,0,4
4975,10023,1,125,0,1
4976,10023,2,120,0,2
4977,10023,3,90,0,3
4978,10023,4,170,3,5
4979,10023,5,100,0,6
4980,10023,6,95,0,4
4981,10024,1,91,0,1
4982,10024,2,72,0,2
4983,10024,3,90,0,3
4984,10024,4,129,3,5
4985,10024,5,90,0,6
4986,10024,6,108,0,4
4987,10025,1,74,0,1
4988,10025,2,48,0,2
4989,10025,3,76,0,3
4990,10025,4,83,0,5
4991,10025,5,81,0,6
4992,10025,6,104,2,4
4993,10026,1,60,0,1
4994,10026,2,150,2,2
4995,10026,3,50,0,3
4996,10026,4,150,1,5
4997,10026,5,50,0,6
4998,10026,6,60,0,4
4999,10027,1,44,0,1
5000,10027,2,66,0,2
5001,10027,3,70,1,3
5002,10027,4,44,0,5
5003,10027,5,55,0,6
5004,10027,6,56,0,4
5005,10028,1,54,0,1
5006,10028,2,66,0,2
5007,10028,3,70,1,3
5008,10028,4,44,0,5
5009,10028,5,55,0,6
5010,10028,6,46,0,4
5011,10029,1,59,0,1
5012,10029,2,66,0,2
5013,10029,3,70,1,3
5014,10029,4,44,0,5
5015,10029,5,55,0,6
5016,10029,6,41,0,4
5017,10030,1,55,0,1
5018,10030,2,85,0,2
5019,10030,3,122,2,3
5020,10030,4,58,0,5
5021,10030,5,75,0,6
5022,10030,6,99,0,4
5023,10031,1,75,0,1
5024,10031,2,95,0,2
5025,10031,3,122,2,3
5026,10031,4,58,0,5
5027,10031,5,75,0,6
5028,10031,6,69,0,4
5029,10032,1,85,0,1
5030,10032,2,100,0,2
5031,10032,3,122,2,3
5032,10032,4,58,0,5
5033,10032,5,75,0,6
5034,10032,6,54,0,4
5035,10033,1,80,0,1
5036,10033,2,100,0,2
5037,10033,3,123,0,3
5038,10033,4,122,2,5
5039,10033,5,120,1,6
5040,10033,6,80,0,4
5041,10034,1,78,0,1
5042,10034,2,130,0,2
5043,10034,3,111,0,3
5044,10034,4,130,3,5
5045,10034,5,85,0,6
5046,10034,6,100,0,4
5047,10035,1,78,0,1
5048,10035,2,104,0,2
5049,10035,3,78,0,3
5050,10035,4,159,3,5
5051,10035,5,115,0,6
5052,10035,6,100,0,4
5053,10036,1,79,0,1
5054,10036,2,103,0,2
5055,10036,3,120,0,3
5056,10036,4,135,0,5
5057,10036,5,115,3,6
5058,10036,6,78,0,4
5059,10037,1,55,0,1
5060,10037,2,50,0,2
5061,10037,3,65,0,3
5062,10037,4,175,3,5
5063,10037,5,105,0,6
5064,10037,6,150,0,4
5065,10038,1,60,0,1
5066,10038,2,65,0,2
5067,10038,3,80,0,3
5068,10038,4,170,3,5
5069,10038,5,95,0,6
5070,10038,6,130,0,4
5071,10039,1,105,2,1
5072,10039,2,125,0,2
5073,10039,3,100,0,3
5074,10039,4,60,0,5
5075,10039,5,100,0,6
5076,10039,6,100,0,4
5077,10040,1,65,0,1
5078,10040,2,155,2,2
5079,10040,3,120,0,3
5080,10040,4,65,0,5
5081,10040,5,90,0,6
5082,10040,6,105,0,4
5083,10041,1,95,0,1
5084,10041,2,155,2,2
5085,10041,3,109,0,3
5086,10041,4,70,0,5
5087,10041,5,130,0,6
5088,10041,6,81,0,4
5089,10042,1,80,0,1
5090,10042,2,135,0,2
5091,10042,3,85,0,3
5092,10042,4,70,0,5
5093,10042,5,95,0,6
5094,10042,6,150,2,4
5095,10043,1,106,0,1
5096,10043,2,190,0,2
5097,10043,3,100,0,3
5098,10043,4,154,3,5
5099,10043,5,100,0,6
5100,10043,6,130,0,4
5101,10044,1,106,0,1
5102,10044,2,150,0,2
5103,10044,3,70,0,3
5104,10044,4,194,3,5
5105,10044,5,120,0,6
5106,10044,6,140,0,4
5107,10045,1,90,0,1
5108,10045,2,95,0,2
5109,10045,3,105,0,3
5110,10045,4,165,3,5
5111,10045,5,110,0,6
5112,10045,6,45,0,4
5113,10046,1,70,0,1
5114,10046,2,150,2,2
5115,10046,3,140,0,3
5116,10046,4,65,0,5
5117,10046,5,100,0,6
5118,10046,6,75,0,4
5119,10047,1,80,0,1
5120,10047,2,185,2,2
5121,10047,3,115,0,3
5122,10047,4,40,0,5
5123,10047,5,105,0,6
5124,10047,6,75,0,4
5125,10048,1,75,0,1
5126,10048,2,90,0,2
5127,10048,3,90,0,3
5128,10048,4,140,2,5
5129,10048,5,90,0,6
5130,10048,6,115,0,4
5131,10049,1,100,0,1
5132,10049,2,164,3,2
5133,10049,3,150,0,3
5134,10049,4,95,0,5
5135,10049,5,120,0,6
5136,10049,6,71,0,4
5137,10050,1,80,0,1
5138,10050,2,160,3,2
5139,10050,3,80,0,3
5140,10050,4,130,0,5
5141,10050,5,80,0,6
5142,10050,6,100,0,4
5143,10051,1,68,0,1
5144,10051,2,85,0,2
5145,10051,3,65,0,3
5146,10051,4,165,3,5
5147,10051,5,135,0,6
5148,10051,6,100,0,4
5149,10052,1,50,0,1
5150,10052,2,105,1,2
5151,10052,3,125,1,3
5152,10052,4,55,0,5
5153,10052,5,95,0,6
5154,10052,6,50,0,4
5155,10053,1,70,0,1
5156,10053,2,140,0,2
5157,10053,3,230,3,3
5158,10053,4,60,0,5
5159,10053,5,80,0,6
5160,10053,6,50,0,4
5161,10054,1,60,0,1
5162,10054,2,100,0,2
5163,10054,3,85,0,3
5164,10054,4,80,0,5
5165,10054,5,85,0,6
5166,10054,6,100,2,4
5167,10055,1,70,0,1
5168,10055,2,75,0,2
5169,10055,3,80,0,3
5170,10055,4,135,0,5
5171,10055,5,80,0,6
5172,10055,6,135,2,4
5173,10056,1,64,0,1
5174,10056,2,165,2,2
5175,10056,3,75,0,3
5176,10056,4,93,0,5
5177,10056,5,83,0,6
5178,10056,6,75,0,4
5179,10057,1,65,0,1
5180,10057,2,150,2,2
5181,10057,3,60,0,3
5182,10057,4,115,0,5
5183,10057,5,60,0,6
5184,10057,6,115,0,4
5185,10058,1,108,0,1
5186,10058,2,170,3,2
5187,10058,3,115,0,3
5188,10058,4,120,0,5
5189,10058,5,95,0,6
5190,10058,6,92,0,4
5191,10059,1,70,0,1
5192,10059,2,145,1,2
5193,10059,3,88,0,3
5194,10059,4,140,1,5
5195,10059,5,70,0,6
5196,10059,6,112,0,4
5197,10060,1,90,0,1
5198,10060,2,132,1,2
5199,10060,3,105,0,3
5200,10060,4,132,1,5
5201,10060,5,105,0,6
5202,10060,6,30,0,4
5203,10061,1,74,0,1
5204,10061,2,65,0,2
5205,10061,3,67,0,3
5206,10061,4,125,0,5
5207,10061,5,128,2,6
5208,10061,6,92,0,4
5209,10062,1,80,0,1
5210,10062,2,100,0,2
5211,10062,3,120,0,3
5212,10062,4,140,0,5
5213,10062,5,150,3,6
5214,10062,6,110,0,4
5215,10063,1,80,0,1
5216,10063,2,130,0,2
5217,10063,3,100,0,3
5218,10063,4,160,3,5
5219,10063,5,120,0,6
5220,10063,6,110,0,4
5221,10064,1,100,0,1
5222,10064,2,150,3,2
5223,10064,3,110,0,3
5224,10064,4,95,0,5
5225,10064,5,110,0,6
5226,10064,6,70,0,4
5227,10065,1,70,0,1
5228,10065,2,110,0,2
5229,10065,3,75,0,3
5230,10065,4,145,0,5
5231,10065,5,85,0,6
5232,10065,6,145,3,4
5233,10066,1,50,0,1
5234,10066,2,85,1,2
5235,10066,3,125,1,3
5236,10066,4,85,0,5
5237,10066,5,115,0,6
5238,10066,6,20,0,4
5239,10067,1,75,0,1
5240,10067,2,110,0,2
5241,10067,3,110,0,3
5242,10067,4,110,0,5
5243,10067,5,105,2,6
5244,10067,6,80,0,4
5245,10068,1,68,0,1
5246,10068,2,165,3,2
5247,10068,3,95,0,3
5248,10068,4,65,0,5
5249,10068,5,115,0,6
5250,10068,6,110,0,4
5251,10069,1,103,2,1
5252,10069,2,60,0,2
5253,10069,3,126,0,3
5254,10069,4,80,0,5
5255,10069,5,126,0,6
5256,10069,6,50,0,4
5257,10070,1,70,0,1
5258,10070,2,140,2,2
5259,10070,3,70,0,3
5260,10070,4,110,0,5
5261,10070,5,65,0,6
5262,10070,6,105,0,4
5263,10071,1,95,0,1
5264,10071,2,75,0,2
5265,10071,3,180,2,3
5266,10071,4,130,0,5
5267,10071,5,80,0,6
5268,10071,6,30,0,4
5269,10072,1,75,0,1
5270,10072,2,125,0,2
5271,10072,3,230,2,3
5272,10072,4,55,0,5
5273,10072,5,95,0,6
5274,10072,6,30,0,4
5275,10073,1,83,0,1
5276,10073,2,80,0,2
5277,10073,3,80,0,3
5278,10073,4,135,0,5
5279,10073,5,80,0,6
5280,10073,6,121,3,4
5281,10074,1,80,2,1
5282,10074,2,120,0,2
5283,10074,3,80,0,3
5284,10074,4,120,0,5
5285,10074,5,80,0,6
5286,10074,6,100,0,4
5287,10075,1,50,0,1
5288,10075,2,160,0,2
5289,10075,3,110,1,3
5290,10075,4,160,0,5
5291,10075,5,110,2,6
5292,10075,6,110,0,4
5293,10076,1,80,0,1
5294,10076,2,145,0,2
5295,10076,3,150,3,3
5296,10076,4,105,0,5
5297,10076,5,110,0,6
5298,10076,6,110,0,4
5299,10077,1,100,0,1
5300,10077,2,150,0,2
5301,10077,3,90,0,3
5302,10077,4,180,3,5
5303,10077,5,160,0,6
5304,10077,6,90,0,4
5305,10078,1,100,0,1
5306,10078,2,180,3,2
5307,10078,3,160,0,3
5308,10078,4,150,0,5
5309,10078,5,90,0,6
5310,10078,6,90,0,4
5311,10079,1,105,0,1
5312,10079,2,180,2,2
5313,10079,3,100,0,3
5314,10079,4,180,1,5
5315,10079,5,100,0,6
5316,10079,6,115,0,4
5317,10080,1,35,0,1
5318,10080,2,55,0,2
5319,10080,3,40,0,3
5320,10080,4,50,0,5
5321,10080,5,50,0,6
5322,10080,6,90,2,4
5323,10081,1,35,0,1
5324,10081,2,55,0,2
5325,10081,3,40,0,3
5326,10081,4,50,0,5
5327,10081,5,50,0,6
5328,10081,6,90,2,4
5329,10082,1,35,0,1
5330,10082,2,55,0,2
5331,10082,3,40,0,3
5332,10082,4,50,0,5
5333,10082,5,50,0,6
5334,10082,6,90,2,4
5335,10083,1,35,0,1
5336,10083,2,55,0,2
5337,10083,3,40,0,3
5338,10083,4,50,0,5
5339,10083,5,50,0,6
5340,10083,6,90,2,4
5341,10084,1,35,0,1
5342,10084,2,55,0,2
5343,10084,3,40,0,3
5344,10084,4,50,0,5
5345,10084,5,50,0,6
5346,10084,6,90,2,4
5347,10085,1,35,0,1
5348,10085,2,55,0,2
5349,10085,3,40,0,3
5350,10085,4,50,0,5
5351,10085,5,50,0,6
5352,10085,6,90,2,4
5353,10086,1,80,0,1
5354,10086,2,160,0,2
5355,10086,3,60,0,3
5356,10086,4,170,3,5
5357,10086,5,130,0,6
5358,10086,6,80,0,4
5359,10087,1,70,0,1
5360,10087,2,120,1,2
5361,10087,3,100,0,3
5362,10087,4,145,1,5
5363,10087,5,105,0,6
5364,10087,6,20,0,4
5365,10088,1,65,0,1
5366,10088,2,136,0,2
5367,10088,3,94,0,3
5368,10088,4,54,0,5
5369,10088,5,96,0,6
5370,10088,6,135,2,4
5371,10089,1,95,0,1
5372,10089,2,145,3,2
5373,10089,3,130,0,3
5374,10089,4,120,0,5
5375,10089,5,90,0,6
5376,10089,6,120,0,4
5377,10090,1,65,0,1
5378,10090,2,150,2,2
5379,10090,3,40,0,3
5380,10090,4,15,0,5
5381,10090,5,80,1,6
5382,10090,6,145,0,4
5383,10091,1,30,0,1
5384,10091,2,56,0,2
5385,10091,3,35,0,3
5386,10091,4,25,0,5
5387,10091,5,35,0,6
5388,10091,6,72,1,4
5389,10092,1,75,0,1
5390,10092,2,71,0,2
5391,10092,3,70,0,3
5392,10092,4,40,0,5
5393,10092,5,80,0,6
5394,10092,6,77,2,4
5395,10093,1,75,0,1
5396,10093,2,71,0,2
5397,10093,3,70,0,3
5398,10093,4,40,0,5
5399,10093,5,80,0,6
5400,10093,6,77,2,4
5401,10094,1,35,0,1
5402,10094,2,55,0,2
5403,10094,3,40,0,3
5404,10094,4,50,0,5
5405,10094,5,50,0,6
5406,10094,6,90,2,4
