id,move_id,version_group_id,flavor_text
422,31,4,"Jabs the target
2-5 times."
423,31,5,"Jabs the foe 2 to 5 times
with sharp horns, etc."
424,31,6,"Jabs the foe 2 to 5 times
with sharp horns, etc."
425,31,7,"The foe is jabbed
repeatedly with a
horn or beak two to
five times."
426,31,8,"The foe is jabbed
repeatedly with a
horn or beak two to
five times in a row.
"
427,31,9,"The foe is jabbed
repeatedly with a
horn or beak two to
five times in a row.
"
428,31,10,"The foe is jabbed
repeatedly with a
horn or beak two to
five times in a row.
"
429,31,11,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
430,31,14,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
431,31,15,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
432,31,16,"The target is jabbed repeatedly with a
horn or beak two to five times in a row."
433,31,17,"The target is jabbed repeatedly with a horn or beak
two to five times in a row."
434,31,18,"The target is jabbed repeatedly with a horn or beak
two to five times in a row."
435,32,3,"A one-hit KO,
drill attack."
436,32,4,"A one-hit KO,
drill attack."
437,32,5,"A one-hit KO attack that
uses a horn like a drill."
438,32,6,"A one-hit KO attack that
uses a horn like a drill."
439,32,7,"The horn is rotated
like a drill to ram.
The foe will faint
if it hits."
440,32,8,"The foe is stabbed
with a horn rotating
like a drill.
The foe instantly
faints if it hits."
441,32,9,"The foe is stabbed
with a horn rotating
like a drill.
The foe instantly
faints if it hits."
442,32,10,"The foe is stabbed
with a horn rotating
like a drill.
The foe instantly
faints if it hits."
443,32,11,"The user stabs the target with a horn
that rotates like a drill.
If it hits, the target faints instantly."
444,32,14,"The user stabs the target with a horn
that rotates like a drill.
If it hits, the target faints instantly."
445,32,15,"The user stabs the target with a horn
that rotates like a drill. The target
faints instantly if this attack hits."
446,32,16,"The user stabs the target with a horn
that rotates like a drill. The target
faints instantly if this attack hits."
447,32,17,"The user stabs the target with a horn that rotates
like a drill. The target faints instantly if this
attack hits."
448,32,18,"The user stabs the target with a horn that rotates
like a drill. The target faints instantly if this
attack hits."
449,33,3,"A full-body charge
attack."
450,33,4,"A full-body charge
attack."
451,33,5,"Charges the foe with a full-
body tackle."
452,33,6,"Charges the foe with a full-
body tackle."
453,33,7,"A physical attack
in which the user
charges, full body,
into the foe."
454,33,8,"A physical attack
in which the user
charges and slams
into the foe with
its whole body."
455,33,9,"A physical attack
in which the user
charges and slams
into the foe with
its whole body."
456,33,10,"A physical attack
in which the user
charges and slams
into the foe with
its whole body."
457,33,11,"A physical attack in which the user
charges and slams into the target
with its whole body."
458,33,14,"A physical attack in which the user
charges and slams into the target
with its whole body."
459,33,15,"A physical attack in which the user
charges and slams into the target
with its whole body."
460,33,16,"A physical attack in which the user
charges and slams into the target
with its whole body."
461,33,17,"A physical attack in which the user charges and
slams into the target with its whole body."
462,33,18,"A physical attack in which the user charges and
slams into the target with its whole body."
463,34,3,"An attack that may
cause paralysis."
464,34,4,"An attack that may
cause paralysis."
465,34,5,"A full-body slam that may
cause paralysis."
466,34,6,"A full-body slam that may
cause paralysis."
467,34,7,"The user drops its
full body on the
foe. It may leave
the foe paralyzed."
468,34,8,"The user drops onto
the foe with its full
body weight.
It may leave the foe
paralyzed."
469,34,9,"The user drops onto
the foe with its full
body weight.
It may leave the foe
paralyzed."
470,34,10,"The user drops onto
the foe with its full
body weight.
It may leave the foe
paralyzed."
471,34,11,"The user drops onto the target
with its full body weight. It may also
leave the target with paralysis."
472,34,14,"The user drops onto the target
with its full body weight. It may also
leave the target with paralysis."
473,34,15,"The user drops onto the target
with its full body weight. This may also
leave the target with paralysis."
474,34,16,"The user drops onto the target
with its full body weight. This may also
leave the target with paralysis."
475,34,17,"The user drops onto the target with its full body
weight. This may also leave the target with paralysis."
476,34,18,"The user drops onto the target with its full body
weight. This may also leave the target with paralysis."
477,35,3,"Squeezes the foe
for 2-5 turns."
478,35,4,"Squeezes the foe
for 2-5 turns."
479,35,5,"Wraps and squeezes the foe
2 to 5 times with vines, etc."
480,35,6,"Wraps and squeezes the foe
2 to 5 times with vines, etc."
481,35,7,"A long body or
vines are used to
wrap the foe for
two to five turns."
482,35,8,"A long body or vines
are used to wrap and
squeeze the foe for
two to five turns.
"
483,35,9,"A long body or vines
are used to wrap and
squeeze the foe for
two to five turns.
"
484,35,10,"A long body or vines
are used to wrap and
squeeze the foe for
two to five turns.
"
485,35,11,"A long body or vines are used to wrap and
squeeze the target for four to five turns."
486,35,14,"A long body or vines are used to wrap and
squeeze the target for four to five turns."
487,35,15,"A long body or vines are used to wrap and
squeeze the target for four to five turns."
488,35,16,"A long body or vines are used to wrap and
squeeze the target for four to five turns."
489,35,17,"A long body, vines, or the like are used to wrap and 
squeeze the target for four to five turns."
490,35,18,"A long body, vines, or the like are used to wrap and 
squeeze the target for four to five turns."
491,36,3,"A tackle that also
hurts the user."
492,36,4,"A tackle that also
hurts the user."
493,36,5,"A reckless charge attack
that also hurts the user."
494,36,6,"A reckless charge attack
that also hurts the user."
495,36,7,"A reckless, full-
body charge attack
that also hurts the
user a little."
496,36,8,"A reckless, full-body
charge attack for
slamming into the foe.
It also damages the
user a little."
497,36,9,"A reckless, full-body
charge attack for
slamming into the foe.
It also damages the
user a little."
498,36,10,"A reckless, full-body
charge attack for
slamming into the foe.
It also damages the
user a little."
499,36,11,"A reckless, full-body charge attack for
slamming into the target.
It also damages the user a little."
500,36,14,"A reckless, full-body charge attack for
slamming into the target.
It also damages the user a little."
501,36,15,"A reckless, full-body charge attack for
slamming into the target.
This also damages the user a little."
502,36,16,"A reckless, full-body charge attack for
slamming into the target.
This also damages the user a little."
503,36,17,"A reckless, full-body charge attack for slamming into
the target. This also damages the user a little."
504,36,18,"A reckless, full-body charge attack for slamming into
the target. This also damages the user a little."
505,37,3,"Works 2-3 turns
and confuses user."
506,37,4,"Works 2-3 turns
and confuses user."
507,37,5,"A rampage of 2 to 3 turns
that confuses the user."
508,37,6,"A rampage of 2 to 3 turns
that confuses the user."
509,37,7,"The user rampages
about for two to
three turns, then
becomes confused."
510,37,8,"The user rampages
and attacks for two
to three turns.
It then becomes
confused, however."
511,37,9,"The user rampages
and attacks for two
to three turns.
It then becomes
confused, however."
512,37,10,"The user rampages
and attacks for two
to three turns.
It then becomes
confused, however."
513,37,11,"The user rampages and attacks for two
to three turns. It then becomes
confused, however."
514,37,14,"The user rampages and attacks for two
to three turns. It then becomes
confused, however."
515,37,15,"The user rampages and attacks
for two to three turns.
The user then becomes confused."
516,37,16,"The user rampages and attacks
for two to three turns.
The user then becomes confused."
517,37,17,"The user rampages and attacks for two to three
turns. The user then becomes confused."
518,37,18,"The user rampages and attacks for two to three
turns. The user then becomes confused."
519,38,3,"A tackle that also
hurts the user."
520,38,4,"A tackle that also
hurts the user."
521,38,5,"A life-risking tackle that
also hurts the user."
522,38,6,"A life-risking tackle that
also hurts the user."
523,38,7,"A reckless, life-
risking tackle that
also hurts the user
a little."
524,38,8,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
525,38,9,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
526,38,10,"A reckless, life-
risking tackle.
It also damages the
user by a fairly large
amount, however."
527,38,11,"A reckless, life-risking tackle.
It also damages the user by a fairly large
amount, however."
528,38,14,"A reckless, life-risking tackle.
It also damages the user by a fairly large
amount, however."
529,38,15,"A reckless, life-risking tackle.
This also damages the user
quite a lot."
530,38,16,"A reckless, life-risking tackle.
This also damages the user
quite a lot."
531,38,17,"A reckless, life-risking tackle. This also damages the
user quite a lot."
532,38,18,"A reckless, life-risking tackle. This also damages the
user quite a lot."
533,39,3,"Lowers the foe's
DEFENSE."
534,39,4,"Lowers the foe's
DEFENSE."
535,39,5,"Wags the tail to lower the
foe’s DEFENSE."
536,39,6,"Wags the tail to lower the
foe’s DEFENSE."
537,39,7,"The user wags its
tail cutely, making
the foe lower its
DEFENSE stat."
538,39,8,"The user wags its tail
cutely, making the
foe less wary.
The target’s Defense
stat is lowered."
539,39,9,"The user wags its tail
cutely, making the
foe less wary.
The target’s Defense
stat is lowered."
540,39,10,"The user wags its tail
cutely, making the
foe less wary.
The target’s Defense
stat is lowered."
541,39,11,"The user wags its tail cutely, making
opposing Pokémon less wary and
lowering their Defense stat."
542,39,14,"The user wags its tail cutely, making
opposing Pokémon less wary and
lowering their Defense stat."
543,39,15,"The user wags its tail cutely, making
opposing Pokémon less wary and
lowering their Defense stat."
544,39,16,"The user wags its tail cutely, making
opposing Pokémon less wary and
lowering their Defense stat."
545,39,17,"The user wags its tail cutely, making opposing
Pokémon less wary and lowering their Defense stat."
546,39,18,"The user wags its tail cutely, making opposing
Pokémon less wary and lowering their Defense stat."
547,40,3,"An attack that may
poison the target."
548,40,4,"An attack that may
poison the target."
549,40,5,"A toxic attack with barbs,
etc., that may poison."
550,40,6,"A toxic attack with barbs,
etc., that may poison."
551,40,7,"The foe is stabbed
with a toxic barb,
etc. It may poison
the foe."
552,40,8,"The foe is stabbed
with a poisonous
barb of some sort.
It may also poison
the target."
553,40,9,"The foe is stabbed
with a poisonous
barb of some sort.
It may also poison
the target."
554,40,10,"The foe is stabbed
with a poisonous
barb of some sort.
It may also poison
the target."
555,40,11,"The user stabs the target
with a poisonous stinger.
This may also poison the target."
556,40,14,"The user stabs the target
with a poisonous stinger.
This may also poison the target."
557,40,15,"The user stabs the target
with a poisonous stinger.
This may also poison the target."
